,sentence,label
327,"Народ заинтересовался. И в ходе переписки гражданам сообщалось, что за рассмотрение заявки нужно заплатить, деньги перечислить на указанную банковскую карту. И граждане верили.,Граждане перечислили деньги на указанную банковскую карту.",1
328,"И, возносясь на седьмой, не переводя дух, жму кнопку звонка. Допустим, открывает мама. Торопливо говорю ей несколько нежных слов и иду в ванную.,Открывает мама.",1
329,"Не похож. Тем более что он ни разу в жизни не курил, даже не пробовал. — Угомонись, это все лирика, — строго сказал я, понимая, что именно сейчас мне нужно встать, наврать про неотложные дела и уйти.,Это все лирика.",0
330,"Преподавательский состав решил разыграть мужчину и инсценировал оргию в учительской.,Оргия в учительской была розыгрышем.",0
331,"Я еле хожу, - пояснил оппозиционер. Он отметил, что получил эту травму, ""когда полицейские стали задерживать мирно стоящих граждан"". ""Меня буквально перебросили через бордюр фонтана, я о него сильно ударился"", - сказал оппозиционер.,Оппозиционер получил эту травму, ""когда полицейские стали задерживать мирно стоящих граждан"".",0
332,"Тамошнюю добычу отправляли в столицу, нам оставались только слухи. — Это было железо, упавшее с неба, — начал рассказывать человек. — Вот такой вот комочек, — он показал мне выпуклый ноготь.,С неба упало железо.",0
333,"При этом, американский лидер заявил, что уже начал выполнять часть своих обещаний. Он добавил, что позаботится о многих, с кем предыдущее правительство обращалось плохо. При этом глава государства считает успешной и продуктивной свою первую неделю в новой должности.,Американский лидер начал выполнять свои обещания.",1
334,"Как я бросил? А просто, шагая по длинной улице, понял: пора бросать. И, помню, задержал глаза на щитке с краю тротуара.,Я задержал глаза на щитке с краю тротуара.",1
335,"Тогда как надо трудиться - освещать литературную, извините, жизнь. ""- Обязанность каждого - трудиться, - говорил Муравей, прижавшись к горячей печке. - Каждый день... ""Заладил, - там, у себя на реке, подумал Медвежонок.,Обязанность каждого - трудиться.",1
336,"Мы добиваемся конструктивного диалога, хотим, чтобы нам объяснили всю составляющую объединительного процесса, - сказал Хромов.,Нам объяснят всю составляющую объединительного процесса.",1
337,"Они сошли с эскалатора и пошли по полупустой субботней платформе. — Ну что ж это, — сказал он, — собрались звать — а нам и позвать, что ли, некого? — Нехорошо все это, — сказала она наклоняясь, чтобы посмотреть, не приближается ли по туннелю их поезд.,По туннелю не приближается их поезд.",2
338,"- Вину женщина признала частично. Мотивом к совершению преступлений была ревность. Похищенные вещи обвиняемая считала своими, так как они были куплены на ее деньги, - рассказали в пресс-службе областной прокуратуры.,Похищенные вещи принадлежат обвиняемой, так как они были куплены на ее деньги.",2
339,"Молодого человека подозревают в незаконном обороте наркотиков.,Молодой человек незаконно продавал или покупал наркотики.",1
340,"Он подчеркнул, что партия претендует на то, чтобы создать рабочие группы и принять участие в разработке алгоритма.,Партия претендует на то, чтобы создать рабочие группы и принять участие в разработке алгоритма.",0
341,"Возвратить в ее же третий отряд? Я боялась рецидива. Поэтому я решила перевести в четвертый отряд, к себе.,Я перевела ее в четвертый отряд, взять к себе.",1
342,"Так ведь, наверное, и должна быть слабость. Вечер любви, разумеется, не проходит бесследно. Ей совершенно не хотелось думать об этом.,Вечер любви не проходит бесследно.",0
343,"Женщина умерла в больнице. - Возбуждено уголовное дело. Подозреваемый обвиняется в умышленном убийстве.,Подозреваемый убил женщину.",1
344,"Сразу после этого начнется голосование. Согласно плану заседания сената, оно пройдет уже через несколько часов. Сенаторы подтвердили намерение не вносить каких-либо поправок в текст законопроекта и принять его в том виде, в котором он был одобрен в палате представителей.,Сенаторы не внесли поправок в текст законопроекта и приняли его в том виде, в котором он был одобрен в палате представителей.",1
345,"Когда двое встречаются, ""танцуют"" некоторое время вместе, а потом расходятся. Потому что встречались они именно для того, чтобы ""потанцевать"". Надеюсь, что у нас будет не так.,У нас будет не так.",1
346,"Я думаю, что цели здесь самые положительные. Но вопрос, насколько мы сумеем их реализовать. Дело в том, что часто одни и те же дела рассматривают в одном суде, а когда их не удается решить - идут в другой, например, из экономического в гражданский суд.,Цели здесь самые положительные.",1
347,"Также обнаружены горшки с грунтом и семена. «Урожай» сушился в шкафу для одежды. Полиция установит, пытался ли подозреваемый наладить сбыт наркотика.,Подозреваемый наладил сбыт наркотика.",1
348,"— Разве я неправильно сказал «Я тебя люблю»? Она снова засмеялась, мотая головой. — Да-да, правильно... — Как же лучше сказать?,Я тебя люблю.",1
349,"Дома находился годовалый малыш, и женщина решила только прикрыть дверь, не закрывая ее на замок.,Женщина только прикрыла дверь, не закрывая ее на замок.",0
350,"В то же время в книге приведена масса иных суждений — с одной стороны, признания успехов нового российского лидера (иногда вынужденные, но тем более ценные); с другой, высказывания заблуждающихся или умышленно клевещущих. Автор отмечает ошибки и опровергает клевету, но опять же не выходит при этом за рамки версий и объяснений, уже предложенных уполномоченными лицами. Кому-то все это может показаться «повторением пройденного».,Все это повторение пройденного.",1
351,"Выяснилось, что эти вещи он украл из дома в деревне Алексеевское. - По всем фактам возбудили уголовные дела. Подозреваемый арестован.,Эти вещи он украл из дома в деревне Алексеевское.",0
352,"– сказал большой человек. Я вынужден был признать, что похож. Я сказал ему, что мне нужно.,Мне было кое-что нужно.",1
353,"Иностранцы очень прагматичные люди, и работают добросовестно. Для них не существует национальной принадлежности. Он считает себя русским, и это видно во всем.,Он русский.",1
354,"Все слова давно исчерпаны, израсходованы, а новых здесь взять негде. Сегодня полное лунное затмение. Кажется, это бывает очень редко, чуть ли не раз в шестьдесят лет, хотя точно я не помню.,Полное лунное затмение бывает очень редко, чуть ли не раз в шестьдесят лет.",1
355,"Пермяк, пожаловавшийся на рекламу, сообщил, что он услышал ролик на радио в январе.,Он услышал ролик на радио в январе.",0
356,"В городской мэрии обсудили вопрос демонтажа ледовых городков.,Ледовые городки демонтированы.",1
357,"Сообщается, что двое подозреваемых в совершении преступления арестованы.,Двое подозреваемых в совершении преступления арестованы.",0
358,"Скажу откровенно, меня не удовлетворяет форма нашего сотрудничества. Не потому, что она ущемляет меня морально или материально (это вопрос не главный), а потому, что она не дает максимального результата. А результат может быть только один — хороший фильм или, по крайней мере, настолько хороший, чтобы сказать: “на лучшее я не способен”.,Этот фильм настолько хороший, что на лучшее я не способен.",2
359,"Для назначения правильного лечения необходима не только своевременная диагностика возбудителя, но и выявление типа вируса, если у пациента на самом деле грипп. К примеру, грипп группы А считается самым опасным и требует применения специальных лекарств. Грипп группы С протекает довольно легко и, как правило, не предполагает лечения противовирусными препаратами.,Грипп группы С лечат противовирусными препаратами.",2
360,"Он соврал, что его послали за спичками,Его послали за спичками.",2
361,"Я увидел, как наяву, плачущего человека, пытающегося пробиться в раскалённое нутро гор, он кричал от страха и боли, а от жара уже дымились волосы, но безумец спускался всё ниже. — И в миг, когда я был готов прыгнуть в кипящее сердце мира, и, вспыхнуть на полпути к нему, пальцы мои наткнулись будто на горсть песка. Я задохнулся и чуть не упал, от жара я уже утратил себя и ничего не понимал, но почувствовал, что спасён.,Я спасён.",1
362,"Ранее он уже был судим за имущественные преступления. Молодого человека задержали. Он признал вину.,Молодой человек виноват.",1
363,"И тут на меня нашло. Как помню, в первый раз жизни защемило сердце. Позже стал осознавать, что так проявляет себя моя тревожность.,Так проявляет себя моя тревожность.",0
364,"Ее подозревают в присвоении государственных средств.,Она присвоила государственные средства.",1
365,"Студенты должны обладать не только знаниями, но красиво говорить - к такому выводу пришли в тюменском техникуме строительной индустрии и городского хозяйства и организовали для своих ребят курсы по ораторскому мастерству.,Студенты должны красиво говорить.",0
366,"— Ничего я не должен, — огрызаюсь я с неожиданной решимостью. Я не знаю, чего сейчас хотят от жизни двадцатилетние — родившимся на воле ни к чему стремиться из клетки. Но и те, кто прожил в ней дольше нашего, нередко чувствуют, что обманулись в своих ожиданиях.,Они обманулись в своих ожиданиях.",1
367,"Предприимчивая женщина решила воспользоваться своим служебным положением.,Женщина воспользовалась своим служебным положением.",1
368,"Ожидается, что новые устройства на базе этой платформы будут представлены уже в ближайшие недели.,Новые устройства на базе этой платформы будут представлены уже в ближайшие недели.",1
369,"Малыш сказал, что потерял маму, и смог назвать только своё имя и возраст.,Малыш назвал своё имя и возраст.",0
370,"Во время рабочей встречи глава региона и парламентарии, обсудили принятый бюджет области.,Бюджет области принят.",0
371,"Сначала он хорохорился и обманывал себя тем, что все это временно, пока он не скажет Мухе, что не хочет жить с ней и любит другую. А не уходит только потому, что хочет выполнить свой отцовский долг. И он сказал ей это, но ничего, совсем ничего не изменилось ни в Мухе, ни в течении времени.,Все это временно.",1
372,"Сперва она молчала, потом ее как прорвало. Стала кричать, что никуда меня не пустит, потому что меня затянет, как она выразилась, “омут богемной жизни”. А я заявила ей, что решительно считаю буржуазную спокойную жизнь с ее сплошным обманом и скукой куда хуже — и хочу посвятить себя искусству.,Я хочу посвятить себя искусству.",1
373,"Откликнулся ли хоть один читатель на мою просьбу, помещенную в конце книги? (Ведь вы присоединили к ней свой адрес.) Я искренне надеюсь, что ваше издание будет иметь успех.,Ваше издание будет иметь успех.",1
374,"Глубина колеи указывала на то, что транспортное средство было изрядно нагружено.,Транспортное средство было изрядно нагружено.",0
375,"Я считаю, что работа в этом формате должны быть продолжена.,Работа в этом формате должны быть продолжена.",1
376,"Мужчина рассказал, что каждый день на протяжении нескольких месяцев ему звонят коллекторы и требуют вернуть долг. Кредит взяла его дочь, с которой пенсионер не общается. При оформлении договора в банке она указала телефон родителей.,Каждый день на протяжении нескольких месяцев мужчине звонят коллекторы.",1
377,"Говорил ведь, жди в парадной, пока она не выйдет. - Что ты ворчишь? - сказал я.,Ты ворчишь.",0
378,"Женщина рассказала, что испытала чувство облегчения, когда поняла, что долгий судебный процесс закончился, а убийцы ее мужа понесут заслуженное наказание.,Женщина испытала чувство облегчения, когда поняла, что долгий судебный процесс закончился, а убийцы ее мужа понесут заслуженное наказание.",1
379,"Сегодня сказать, что мы раскрыли это убийство, мы пока не можем. Но мы сделаем все возможное, чтобы быстро и оперативно раскрыть убийство"".,Мы раскрыли это убийство.",2
380,"Правда, порой устойчивости моей коляски угрожают огромные грузовики, проносящиеся подобно молниям, и как-то налетевшим потоком воздуха с очередной няньки даже сорвало часть одежды. Такие мелкие происшествия никак не могут поколебать моего решения продолжать пожизненный поход. Это путешествие показало мне, как я заблуждался, ожидая чего-то от жизни.,Я ожидал чего-то от жизни.",2
381,"На перроне он быстро обогнал нас и скрылся в толпе. Только иногда в просвете между головами пассажиров мелькала его голубая тюбетейка. И тут только я понял, что за странное чувство испытал я во время кратковременного общения с незнакомцем.,Я испытал странное чувство во время кратковременного общения с незнакомцем.",1
382,"О Сове нужно поговорить. По-моему, это не мудрая сова, она только считает себя мудрой (поскольку она сова) или притворяется мудрой.,Сова мудрая.",1
383,"Это у нас было одиннадцатое число. — Ну, провел... — Хочу вас предупредить, что дача заведомо ложных показаний преследуется по закону. Это, пожалуйста, примите к сведению.,Дача заведомо ложных показаний преследуется по закону.",1
384,"И привет ему! Мама положила трубку и уставилась на телефон. — Врать нехорошо, но не могу же я рассказать, что мы всю ночь гуляем, — сказала она телефону.,Мы всю ночь гуляем.",0
385,"Это стало для меня откровением, я понял, что есть весь народ, а не просто прослойка интеллигенции. Есть израильтяне, а есть евреи. Из политических соображений некоторые считают, что так говорить нельзя, потому что это разрушит народ в мире.,Есть весь народ, а не просто прослойка интеллигенции.",1
386,"Поэтому мой постоянный совет: распутывать клубок трудностей, руководствуясь вдохновением и инстинктом. В день по нити — и клубок постепенно распустится, и это тебе много даст. Хотя наши внутренние ресурсы могут казаться нам жалкими, бедными, навевающими тоску.,Наши внутренние ресурсы жалки, бедны, навевают тоску.",2
387,"Полицейские услышали крики с перрона и увидели, как по площадке одни мужчина гоняется за другим с разбитой бутылкой в руках. Стражи порядка обезвредили нападавшего и выяснили, что происходит. Оказалось, что мужчина напал на пассажира за отказ дать ему сигарету: он не поверил, что его ему попался некурящий человек.,Нападавшему попался некурящий человек.",0
388,"Ей позвонил человек, представился сотрудником Пенсионного фонда и предложил подключить ей услугу ""Мобильный банк"". Мужчина назвал ее по имени-отчеству, сказал некоторые личные данные. Пенсионерка согласилась и следовала его указаниям.,Он указывал пенсионерке, что делать.",0
389,"— Очень занимательная вещь. У нас есть, возьми, почитай. — С удовольствием, — сказал тот нерешительно.,Он возьмет и почитает с удовольствием.",0
390,"Это единственное, что доставляет ему удовольствие. Как хороший коллекционер, он видит красоту, умеет за ней охотиться, и жаждет этой красотой обладать, и безусловно умеет добиваться желаемого. А что об этом думает сама бабочка?,Коллекционер добивается желаемого.",0
391,"Обычно мы употребляем слово «считается» в тех случаях, когда люди заблуждаются. Например, мы говорим: «Считается, что от жабы бывают бородавки, но это не так».,Считается, что от жабы бывают бородавки, но это не так.",1
392,"Подозревают его в краже.,Он совершил кражу.",1
393,"Вообще это достаточно успешная международная практика. Такие агентства есть во многих странах мира. Оно должно стать службой одного окна для иностранных инвесторов"", - сказал он, выступая на ""круглом столе"" Международного инвестиционного сочинского форума.,Агентство стало службой одного окна для иностранных инвесторов.",1
394,"Поэтому он так ценил ситуации, которые хотя бы на время объединяли его с человечеством: в школе он любил убегать с уроков вместе со всем классом, если того требовало справедливое возмездие за несправедливость педагога. Уже взрослым мог горячо отстаивать чьи-то права, какие-то “общечеловеческие ценности”, вроде необходимости семьи или уважения к старшим, но быстро остывал и с чувством, что всему этому он не наследник, а самозванец, отходил в сторону. Ему казалась суетой любая человеческая деятельность, и с тем большим почтением он относился к этой суете.,Любая человеческая деятельность - суета.",1
395,"Мы оглянулись, я увидел просунувшуюся голову кузнеца. Он сказал: — Готово! Просили в миг, как закончу мечи править, сказать, вижу, не спите.,Кузнец закончил править мечи.",2
396,"Деньги кто-то перевел на другую карту. Сделали запрос в банк и быстро нашли мошенника. Тут и выяснилось, что пострадавший сам накликал на себя беду, когда указывал свой номер в банке.,Пострадавший сам накликал на себя беду, когда указывал свой номер в банке.",1
397,"Думаю, проблема в развитии машины.,Проблема заключается в развитии машины.",1
398,"""Эта работа начала вестись с момента совершения преступления. Сегодня сказать, что мы раскрыли это убийство, мы пока не можем. Но мы сделаем все возможное, чтобы быстро и оперативно раскрыть убийство"", - сказал он.,Они сделали все возможное, чтобы быстро и оперативно раскрыть убийство.",1
399,"У прекрасной идеи обнаружилось отвратительное лицо. Говорить об этом прямо — особенно тем, кто эту идею (идеи) развивал и поддерживал, — как-то стыдно. Говорить, себя и других обманывая, — подло.,У прекрасной идеи обнаружилось отвратительное лицо.",0
400,"Однажды Ивановский остановил меня на большой перемене и сказал, чтобы я шел за ним. Он завел меня все в ту же учительскую на третьем этаже, там никого не было; он закрыл дверь. – Я хотел с тобой поговорить, – сказал он.,Ивановский хотел поговорить.",0
401,"Таким образом женщина похищала деньги около четырех лет. Затем в полицию обратился представитель управляющей компании и сообщил о крупной недостаче. Проверка вывела стражей порядка на обвиняемую.,Стражи порядка нашли обвиняемую.",0
402,"Сегодняшний съезд - хорошая школа для регионов. Нам задали вектор дальнейшего движения. Все сегодняшние наработки мы обязательно примем к сведению в нашей законодательной деятельности.,Сегодняшние наработки изменят нашу законодательную деятельность.",1
403,"В ходе расследования данного преступления было решено произвести в квартире обвиняемого дополнительный обыск, в связи с чем уголовное дело с письменными указаниями возвратили в полицию.,В квартире обвиняемого провели дополнительный обыск.",1
404,"Ее считают одной из наиболее эмоциональных представительниц джазового направления мировой музыки.,Она одна из наиболее эмоциональных представительниц джазового направления мировой музыки.",0
405,"После этого отпустили. Тут-то все и началось. Шофер решил не мириться с этим и исправить свою судьбу.,Шофер не смирился с этим и исправил свою судьбу.",0
406,"Достаток, оказывается, был разным. Но мы же люди гуманные, и друзья — как-то договорились. Потом, не помню уже по какому веянью, решили вдруг устроить арбузный день.,Мы устроили арбузный день.",1
407,"Сегодня мы понимаем, что нужно брать не количеством, а качеством.,Нужно брать не количеством, а качеством.",0
408,"Даже если таковой найдется среди нас, здесь, то я все равно не поверю, что он этого не понимает. Это, как говорится, прописные истины, и потому все мы это прекрасно понимаем. Если говорить о себе лично, то я почему-то почти уверен, что все мы по этому поводу думаем одинаково, — иначе я просто засомневался бы, есть ли в этом мире хоть что-нибудь такое, что мы в нем понимаем.,Он этого не понимает.",2
409,"Я не оказалась “железной леди”, какою ты хотел сделать меня для людей, — ты учил меня быть ею, но не скрывал, как тебе эти леди противны. Ты учил меня — такую беспомощную — социальной паранойе. Ты ничего не понимал: ты гордился тем, что я никогда не вру, но учил врать.,Я никогда не вру.",1
410,"Более того, как считают спикеры, незнание русского языка иммигрантами позволяет недобросовестным работодателям использовать их труд как рабский.,Незнание русского языка иммигрантами позволяет недобросовестным работодателям использовать их труд как рабский.",0
411,"Проверка показала, что к преступлению он не причастен.,К преступлению он не причастен.",0
412,"Будущее — всегда загадка. А кто — не загадка? Скажу откровенно: разве я знаю себя самого?,Я знаю себя самого.",2
413,"Судили его за угрозу убийством.,Он угрожал убийством.",0
414,"По версии следствия, в сентябре этого года женщина решила успокоить своего плачущего сына.,Женщина успокоила своего плачущего сына.",1
415,"Вернувшись в квартиру, он продолжил пьянствовать с друзьями. Когда женщина обнаружила пропажу, написала в полицию заявление. Суд признал молодого человека виновным в краже, учел рецидив преступлений и решил, что его исправление возможно только в изоляции от общества.,Исправление молодого человека возможно только в изоляции от общества.",0
416,"Квартира ему не понравилась, он мне долго объяснял, почему — как я понял, вид из окна был не тот, мешал ему работать. Получил квартиру рядом, в другом таком же доме — кстати, при входе в этот столь респектабельный дом на него, стараясь отобрать сумку, напал грабитель и нанес ему несколько ран. Началась эпопея ремонта и приведения квартиры в тот образцовый порядок, который он считал необходимым, единственно возможным.,Образцовый порядок необходим, единственно возможен.",1
417,"Как сказал один из собеседников агентства, компания с весны активно искала покупателя, но в связи с тем, что его не удалось найти, было решено свернуть бизнес и передать портфель другому страховщику.,Компания свернула бизнес и передала портфель другому страховщику.",0
418,"Мы оглянулись, я увидел просунувшуюся голову кузнеца. Он сказал: — Готово! Просили в миг, как закончу мечи править, сказать, вижу, не спите.,Вы не спите.",1
419,"Я хотел сказать папе, что произошла ошибка. Что, может быть, тот человек — обманщик.,Произошла ошибка.",2
420,"Давайте просто постараемся — и найдем все, что “потерялось” в вашем хозяйстве. Как вы смотрите на такое предложение? Чушь собачья, хотел сказать Тайга.,В вашем хозяйстве кое-что “потерялось”.",1
421,"— Как вы можете объяснить, что он опознал именно вас? — Не знаю. Судя по его внешнему виду, он был взволнован.,Он опознал именно вас.",1
422,"Выпивали, веселились, после чего вспыхнула ссора. Гости набросились на хозяйку и избили. Осознав, чем это может грозить, мужчины решили скрыть следы преступления.,Мужчины скрыли следы преступления.",2
423,"Так что с дядей мне повезло. Забрать меня с собой он не мог, да и не собирался никуда, но однажды написал письмо, похлопал меня по плечу, и я с радостью покинул нашу деревню, думая только о том, как скоро вернусь, могучим и суровым, пережившим чудные испытания, а может даже со свежими шрамами.,Я скоро вернусь, могучим и суровым, пережившим чудные испытания, а может даже со свежими шрамами.",1
424,"Его признали виновным в полной невыплате заработной платы свыше двух месяцев.,Он виноват в полной невыплате заработной платы свыше двух месяцев.",0
425,"Объясняла, что лично она машину терпеть не может. Машина слишком связывает человека. Дело не в техосмотрах, ремонте или необходимости ее заправлять, дело в том, что об этих и многих других вещах следует помнить.,Есть эти и многие другие вещи.",2
426,"Обвиняемый и его жертва познакомились в магазине и решили вместе выпить косметический лосьон.,Обвиняемый и его жертва вместе выпили косметический лосьон.",1
427,"И все для этого уже сделали, имущество списали, деревья спилили, здание признали аварийным!Решение о реконструкции, которое сегодня принято - принято только после результатов заключенной экспертизы!,Здание будут реконструировать.",0
428,"– Поэтому мы приняли решение перевести сайт Банка на новое, более удобное для клиентов доменное имя».,Сайт Банка переходит на новое, более удобное для клиентов доменное имя.",1
429,"Мой оптимизм сдержанный не потому, что я в этом сомневаюсь, а потому, что фантом может лопнуть не очень скоро. Говорят, можно обманывать долго одного или недолго всех, но нельзя обманывать долго всех. У нас случай несколько другой — мы сами себя обманываем, поэтому может показаться, что это можно делать вечно.,Это можно делать вечно.",0
430,"Ходите в гости? В театры? Я поняла, что надо быстро и решительно лгать.,Надо быстро и решительно лгать.",1
431,"Умеешь в последнюю минуту ткнуть своим костылём, смутить... Конечно, он сейчас торжествовал. Был счастлив. Я думаю, сегодняшняя встреча добавит ему сил и, кто знает, может быть, он переборет болезнь.,Он переборол болезнь.",1
432,"Весь вечер я сидел счастливый и мечтал. Даже в интернет-магазине едва не заказал палочки, но жена пристыдила. – Иди, – говорит, – лучше макарон купи.,Купить макароны лучше, чем купить палочки.",1
433,"Тверские спортсмены показали отличный результат и сумели завоевать пять медалей.,У тверских спортсменов пять новых медалей.",0
434,"Просто я не хочу с ним жить и, извини, больше мне сказать тебе нечего”. Я была уверена, что этого вполне достаточно, и мама теперь уйдет, оставит меня одну. Но вместо этого она снова схватила меня за руку и тем же трагическим голосом, что и раньше, стала вопрошать: “Господь с тобой, а родные что скажут?,Этого было вполне достаточно.",2
435,"Второй аргумент: все читаем и видим, что надвигается вторая волна кризиса. Мы ее ощущаем кожей. Может ее и не быть, потому что когда об этом не говорили, вдруг разразилось, а когда говорят, может, и не быть.,Надвигается вторая волна кризиса.",1
436,"— Да, сын. Здравствуй. — Ты можешь говорить, не занят?,Сын не занят",1
437,"Там сказали, что сейчас принимаются меры по спуску тела умершего альпиниста.,Сейчас принимаются меры по спуску тела умершего альпиниста.",0
