,sentence,label
2392,"И хотя первая неделя января приходится на нерабочие и праздничные дни, ее доставка будет идти по графику.,Доставка пройдет согласно графика.",0
2393,"""""""Космодром """"Восточный"""" нам нужен, потому что мы приняли решение создать программу независимого доступа в космос""""."",""Доступ в космос независим от космодрома """"Восточный"""".""",1
2394,"Прокуратура требует закрыть два интернет-сайта, где продавали дубликаты элитного алкоголя.,Прокуратура не любит элитный алкоголь.",1
2395,"""Парень сказал родителям, что выйдет просто """"подышать воздухом"""", и как в воду канул."",Парень пропал оттого, что подышал воздухом.",1
2396,"Ранее прозвучало предположение, что взорвалась придорожная мина. По первоначальным данным, взрыв прогремел близ здания сирийского банка Banque Bemo Saudi Fransi. Однако остается неясным, был ли банк мишенью террористов, так как вблизи места взрыва находятся другие возможные объекты нападения.,Какое учреждение хотели взорвать, до конца не ясно.",0
2397,"Московскому институту теплотехники (МИТ) сейчас затруднительно выполнить гособоронзаказ о поставках подвижных ракетных комплексов «Ярс». Речь идет о поставках частей гидравлических систем «Ярса». Подольский электромеханический завод не сможет вовремя снабдить комплекс необходимым оборудованием, поскольку столкнулся с экономическими затруднениями.,МИТ непросто выполнить гособоронзаказ.",0
2398,"""И внимательно слежу за ситуацией. Более того, я готова встретиться с руководством уважаемой компании """"ТВЭЛ"""", чтобы обсудить данное положение. Однако более ничего комментировать не буду, так как рано это делать."",Ситуация не требует моего внимания.",1
2399,"Как сообщает ОПС судов общей юрисдикции Нижегородской области, во время пожарной проверки в декабре прошлого года на рынке было выявлено почти полсотни таких нарушений. ЗАО был выписан штраф на сумму 150 тысяч рублей. Однако руководство рынка с этой суммой не согласилось и обратилось в суд с просьбой уменьшить штраф, поскольку после проверки принимаются все меры для устранения выявленных нарушений.,Пожарная проверка на рынке нашла почти 50 нарушений.",0
2400,"Спасатели призывают людей строго соблюдать правила пожарной безопасности в праздничные дни! Помните, что самой распространённой причиной пожара в быту является несоблюдение элементарных правил пожарной безопасности (в том числе и при курении), а также несоблюдение правил пожарной безопасности при эксплуатации электрооборудования и печей. Будьте бдительны и осторожны, берегите себя и жизни ваших близких людей.,Самой распространённой причиной пожара в быту является несоблюдение элементарных правил пожарной безопасности.",0
2401,"Свидетели утверждают, что открытие станции спровоцировало давку в вестибюле. По факту случившегося проводится проверка. В полиции считают, что плафон могли разбить хулиганы.,Плафон разбит.",0
2402,"В первом периоде преимущество было на стороне наших хоккеистов, однако вратарь хозяев играл безупречно.,Вратарь хозяев безупречно играл во втором периоде.",1
2403,"Дом часто называют личной крепостью, и это звучит гордо.,Дом - это звучит гордо.",1
2404,"Представитель авиаперевозчика заявил, что из 293 рейсов были отменены 104, из которых 75 - внутренние. Это уже четвертая забастовка пилотов за последний месяц. Как и в случае с предыдущими забастовками, особых неудобств пассажиры не испытали, так как они либо смогли воспользоваться другими рейсами, либо им было предложено перенести дату вылета.,Пассажиры испытали массу неудобств.",1
2405,"В ходе разбирательств выяснилось, что данное транспортное средство числится в угоне.,Оказалось, что самолет угнан.",1
2406,"""""""Это очень хороший и неожиданный показатель, который опровергает опасения высокого уровня неявки избирателей, которые высказывались накануне дня голосования"""", - заявил генеральный директор Института исследования общественного мнения CSA Бернар Сананес в эфире телеканала. Тем не менее эксперт предостерег от преждевременных выводов, так как, по его мнению, """"существует разница между утренним и вечерним голосованием""""."",Эксперт не видит разницы между утренним и вечерним голосованием.",1
2407,"Эвакуация гостей и персонала самой гостиницы не потребовалась. Напомним, ранее в Шерегеше горела еще одна гостиница – AYS. Так как огонь вспыхнул в подсобке, всех постояльцев пришлось вывести на улицу.,В гостиницах Шерегеша никогда не было происшествий.",1
2408,"""А вот один из фаворитов гонки среди грузовиков Алеш Лапрайс выбыл из борьбы за победные места на """"Шелковом пути"""". В самом разгаре специального участка  у него сломалась машина, и он вынужден был попроситься на асфальт. """"У нас сломался один из электрических вентиляторов, мы вынуждены были остановиться, так как вся система охлаждения полетела""""."",Система охлаждения не выдержала гонки.",0
2409,"Почти при входе в помещении бытовки горел строительный мусор. В дальнем углу здания огнеборцы заметили 52-летнего мужчину. Самостоятельно покинуть горящее помещение пострадавший не мог, так как был сильно пьян.,Пьяному было 52 года.",0
2410,"Мужчина был пьяный, и ему взбрело в голову дать сыну попробовать пенного. Мать была против, но она не смогла остановить мужа. Она прибежала за помощью к соседке, а та вызвала полицию.,Мужчина напоил сына пивом.",0
2411,"В роли сказочного персонажа также был полицейский, облаченный в красную шубу Деда Мороза. Всем, кто не согласился заключить преступную сделку, Дед Мороз вручал подарок. Стоит отметить, что за время проведения эксперимента к сотрудникам полиции не обратился ни один гражданин.,Полицейский нарядился сказочным персонажем.",0
2412,"Зубная боль неминуемо приводит человека к стоматологу, и иногда, к сожалению, доктору приходится констатировать необходимость удаления.,Зубная боль гонит человека к стоматологу.",0
2413,"К спасателям обратились местные жители, которые рассказали, что во дворе дома сидит сова, у которой, по всей видимости, сломано крыло.,Местные жители лечили сову.",1
2414,"""Миноритарий банка Алексей Навальный заявил тогда, что покупка буровых установок была совершена по завышенной цене и через офшор, собственники или бенефициары которого не известны. """"Я не понимаю, почему весь набсовет ничего не делает (чтобы расследовать сделку). Вы пособники этой кражи, потому что вы получаете деньги, чтобы защищать наши интересы""""."",Навальный обвинил наблюдательный совет в убийстве.",1
2415,"Как сообщают в социальных сетях местные жители, на свет появилось одноглазое животное, напоминающее циклопа.,Местные жители увидели рождение настоящего циклопа.",1
2416,"Разозлившись хозяин квартиры схватил нож и ударил им гостя в грудь и живот. От травм мужчина скончался на месте. Предприимчивый мужчина решил спрятать труп убитого, поэтому он его расчленил и прикрыл одеялом.,Хозяин квартиры заботливо укрыл гостя одеялом.",1
2417,"Вину женщина признала частично признала. Мотивом к совершению преступлений была ревность. Похищенные вещи обвиняемая считала своими, так как они были куплены на ее деньги, - рассказали в пресс-службе областной прокуратуры.,Обвиняемая признала часть вины.",0
2418,"В дежурную часть отдела полиции Пролетарского района поступило сообщение о том, что на одной из улиц города неизвестный похитил у гражданина мобильный телефон, - рассказали в правоохранительных органах.,В дежурную часть сообщили о краже телефона.",0
2419,"""Придавило ногу мужчине 1968 года рождения. Сотрудники аварийно-спасательной службы Мурманской области оказали ему помощь и передали работникам скорой, - поведала """"КП"""" пресс-секретарь регионального МЧС Наталья Козырева. Скорее всего, пострадавший северянин остался жив, так как данные о нем не поступали в следственный комитет."",Пострадавший северянин пропал без вести.",1
2420,"Как сообщает пресс-служба администрации, падеж поголовья свиней был зафиксирован в Дмитровском сельском поселении.,В Дмитровском сельском поселении закончился мор.",1
2421,"""Как сообщает пресс-служба министерства, вызов связан с делом вокруг попытки банкротства Cartu Bank. Сама Кобалия заявила перед тем, как войти в здание МВД, что получила SMS-сообщение с просьбой явиться в министерство для дачи показании в качестве свидетеля. """"Я сразу же решила прийти на допрос, так как готова сотрудничать со следствием"""", - сказала она, выразив надежду на то, что беседа не продолжится долго, так как она на пятом месяце беременности."",Кобалия на пятом месяце беременности.",0
2422,"""""""Система аккредитации - это ключевой инструмент допуска на рынок. Мы сейчас готовим закон об аккредитации, который весной хотим внести в Госдуму"""", - сказала она. """"Этот закон очень важен, потому что он будет предусматривать переход на международные стандарты аккредитации"""", - сказала она."",Она сказала о бесполезности закона.",1
2423,"Свое преступление подозреваемый планировал заранее – подготовил одежду и пневматический пистолет. И вот такой вышел казус. Ограбил – не ограбил, а статья есть.,Подозреваемый совершил ограбление.",1
2424,"Для тех, кто эти новогодние каникулы проводит активно и бодро, библиотека имени Горького предлагает интеллектуальное развлечение – выставку декоративно-прикладного искусства и периодических изданий «Зимняя сказка».,Закончились новогодние каникулы.",1
2425,"На ресурсах размещали материалы, которые внесли в Федеральный список запрещенных материалов.,На ресурсах размещали запрещенные материалы.",0
2426,"""У болельщиков ярославского футбольного клуба """"Шинник"""" - радость: можно будет сходить и посмотреть, как тренируется любимая команда."",""Ярославских болельщиков пустят на тренировки """"Шинника"""".""",0
2427,"Это является тяжким вредом здоровью. После этого на подозреваемого завели уголовное дело. Полицейским удалось узнать, что мобильник он сдал в местный ломбард, а сам уехал за пределы области.,Составлен административный протокол.",1
2428,"В аналогичном опросе, проведенном в марте 2010 г., за новую дисциплину высказалось 63% респондентов. В ноябре правительство утвердило план эксперимента, предусматривавшего преподавание основ религий и светской этики в 19 субъектах федерации. Осенью прошлого года Московский патриархат высказался за преподавание религиозных дисциплин не только в четвертом и пятом классах, но и на всех этапах школьного обучения, поскольку двух полугодий для усвоения материала недостаточно.,63% опрошенных хотят, чтобы в школе преподавали основы религий и светской этики.",0
2429,"Однако и у ярославцев домашние поражения, в немалой степени обусловленные многочисленными потерями в составе из-за травм, могли быть стимулом для проявления и мастерства игроков, и еще более – мужского характера. Вот характер подопечным Алексея Кудашова удалось предъявить в качестве главного аргумента для победы. Но ошибки чаще были следствием предельной усталости, так как каждому приходилось биться не только за себя, но и «за того парня».,Домашние поражения дают ярославцам повод проявить мужской характер.",0
2430,"Разговорившись с одноклассницей, мужчина узнал, что та хотела бы перебраться поближе к морю.,Одноклассница перебралась поближе к морю.",1
2431,"Мужчина сел пьяным за руль, а его остановили.,Мужчина останавливал пьяных за рулем.",1
2432,"""""""Скорее всего, это была проверочная закладка с целью изучения действий оперативных служб в подобных ситуациях"""", - предположил источник. Однако, как сообщил позже журналистам начальник ГУ МВД по Москве Владимир Колокольцев, угроза взрыва была ложной, просто """"гражданин оставил свою машину и ушел по своим делам"""". """"Было основание полагать, что эта машина несет угрозу, так как на заднем сиденье была бочка с краской, - сказал он."",Ложный звонок о бомбе мог быть тестом для проверки работы пекарни.",1
2433,"""При этом он затруднился сообщить, сколько времени может продлиться это отстранение. Сам Губерниев заявил радиостанции """"Эхо Москвы"""", что его отстранение от ведения футбольных программ не повлияет на работу на телеканале. """"Очень сложно меня отстранить от футбольных матчей, потому что я на них редко работаю""""."",Губерниева отстранили на неопределенное время.",0
2434,"Из них по семи были вынесены обвинительные заключение, а по одному принято решение о мерах медицинского воздействия. Ни по одному из дел не было вынесено оправдательного приговора. Благодаря слаженной работе силовиков не было зарегистрировано ни одной экстремистской акции или провокации, которые могли бы дестабилизировать общественно-политическую ситуацию или сорвать выборные компании.,Оправдательных переговоров вынесено не было ни по одному из дел.",0
2435,"Они поделились опытом работы своих первичных отделений, выказали предложения по усовершенствованию нормативно-правовой базы во всех сферах, задали вопросы руководителям министерств, ведомств, модераторам площадок. Я уверен, что они после съезда обязательно поделятся со своими коллегами своими впечатлениями от услышанного здесь. Сегодня на площадке, где я был - «Качество государства», как раз говорили про те требования, которые касаются совершенствования нашего законодательства на региональном и федеральном уровнях.,""Сегодня я был """"Качеством государства"""".""",1
2436,"""""""Поэтому я просто хочу также защитить наших дальнейших спортсменов, потому что сейчас на меня напали, в следующий раз нападут на более, может быть, слабого какого-то спортсмена, но который защищает честь и достоинство нашей страны"""", - продолжил спортсмен. Плющенко подозревает, что """"это какой-то был заказ со стороны неких тренеров и конкуренции"""". """"Да, мне сейчас тяжело, потому что проделана была большая и сложная операция""""."",Плющенко пережил большую и сложную операцию.",0
2437,"""Сотрудники спасательных служб и водолазы прекратили поиск тел женщины и двухмесячного ребенка, утонувших накануне в Неве, сообщили """"Интерфаксу"""" в пресс-службе главного управления МЧС по городу. По словам собеседника, водолазы обследовали 12 тыс.кв.м дна, однако поиски результатов не дали. """"Было решено прекратить поисковую операцию, так как она стала нецелесообразной"""", - сказал собеседник агентства."",Водолазы будут искать тела еще неделю.",1
2438,"Несмотря на то, что в Рождественскую ночь церковь не рекомендует употреблять много спиртного, у нас в стране давно повелось на этот праздник накрывать стол и отмечать его на полную.,В России давняя традиция отмечать Рождество накрытым столом и алкоголем.",0
2439,"15 сентября 2012 г. во второй половине дня в сквере на пл. Свободы при проведении несанкционированного администрацией Нижнего Новгорода митинга сотрудники ОМОН УТ МВД России по ПФО охраняли общественный порядок. Так как публичное мероприятие не было согласовано, полицейские требовали, чтобы собравшиеся разошлись.,Полицейские требовали, чтобы собравшиеся разошлись.",0
2440,"Теперь об отсутствии таблички напоминают только куски осыпавшейся побелки на полу. – Им пришлось исправить, подбелить стену по краям, – отмечают в музее. – Потому что вырывали «с мясом», была дыра.,На полу музея - побелка.",0
2441,"Парень пытался убежать, но не смог, а позже всю ночь боялся показаться дома. Скорую вызывали уже родители, а врач позвонил следователям. Потерпевший перенес несколько операций на внутренних органах, но остался жив.,Парень не смог убежать и умер.",1
2442,"""По ее словам, если бы детей у подсудимых не было, они могли бы получить все семь лет - масимальное наказание, предусмотренное вменяемой им статьей. Судьи также признались, что не боятся, что их решение освободить Самуцевич навлечет на них гнев православной общественности, и в личной охране не нуждаются. """"Я просто об этом даже не думаю, потому что если кто-то что-то захочет, никуда не спрячешься""""."",У подсудимых были дети.",0
2443,"""Следователи ознакомили лидера националистического движения """"Русские"""" Дмитрия Демушкина с проведенными экспертизами, одна из которых заключила, что в его прошлогоднем интервью, из-за которого было возбуждено одно из уголовных дел, отсутствует элемент разжигания межнациональной розни."",Одно из интервью националиста не разжигало межнациональную рознь.",0
2444,"Полученные данные будут поступать в мэрию, но просмотреть видео смогут и родители.,Видео будут понятны родителям.",1
2445,"""В свою очередь, глава комиссии Общественной палаты по вопросам безопасности граждан и контролю за деятельностью правоохранительных органов адвокат Анатолий Кучерена заявил """"Интерфаксу"""", что его комиссия берет на контроль ситуацию связанную с конфликтом между СК России и """"Новой газетой"""". Чуть позже тот же Сергей Муратов сообщил, что Сергей Соколов покинул Россию по соображениям безопасности. """"Но мы очень надеемся, что случившееся будет урегулировано, и он, конечно, вернется в страну, поскольку русское счастье - жить и работать на Родине"""", - добавил главный редактор """"Новой газеты""""."",""Главред """"Новой газеты"""" рассказал о русской доле.""",1
2446,"Защитник заявил ходатайство об избрании в отношении Дмитриевой иной меры пресечения - в виде залога, домашнего ареста или подписки о невыезде. По словам адвоката Алексея Акимова, Нелли Дмитриева находится под стражей незаконно, при рассмотрении ходатайства о ее аресте суд не рассмотрел вопрос о наличии событий и факта преступления и не изучил дополнительные доказательства. По мнению защитника, следователь Дмитриева не имела возможности совершить какие-то противоправные действия, так как уголовное дело, за прекращение которого она якобы получила взятку, не находилось в ее производстве.,Следователя обвиняют в даче взятки.",1
2447,"Коррекция высоты орбиты проводиться не будет, поскольку объект не представляет угрозы станции.,Объекту скорректируют орбиту.",1
2448,"""Председатель """"Справедливой России"""" Николай Левичев не считает свой результат, достигнутый на выборах мэра Москвы, провальным. """"Провальной кампанию я не считаю, провальной она была бы, если б мы не участвовали"""", - сказал Левичев на пресс-конференции в центральном офисе """"Интерфакса"""" в понедельник. Он не считает, что выборы были честными, поскольку """"борьба велась в неравных условиях""""."",Левичев признал свой результат на выборах провальным.",1
2449,"""Представители правоохранительных органов и частных агенств посоветовали саратовцам в пресс-центре """"Комсомольская правда""""-Саратов соблюдать информационную осторожность - не болтать о своих новогодних планах со знакомыми, поскольку в их круг общения могут входить и воры. И не распространяться о праздничных настроениях на отдых в социальной сети. Поскольку этой информацией активно пользуются злоумышленники."",В круг знакомых каждого жителя Саратова входят воры.",1
2450,"Сейчас эта история готовится стать достоянием общественности. Свою проверку проводит следственный комитет. Как рассказали в пресс-службе ведомства, с поставщиками и подрядчиками руководство завода рассчитывалось.,История уже стала достоянием общественности.",1
2451,"""Также в среду был проведен повторный допрос в СКР. Оппозиционер Сергей Удальцов и его супруга Анастасия рассчитывали, что в рамках дела о беспорядках 6 мая останутся свидетелями. """"Сегодня был допрошен Сергей Удальцов, с его участием проводился осмотр предметов и документов, изъятых в ходе обыска в его квартире"""", - сказал в среду """"Интерфаксу"""" официальный представитель СК РФ Владимир Маркин. """"Я с чистой совестью сегодня прибыл на допрос, потому что никаких преступлений и правонарушений я не совершал""""."",Удальцов остался свидетелем в рамках дела о беспорядках 6 мая.",1
2452,"Автобус отбросило на обочину, он перевернулся. Там находилось 15 пассажиров (среди них годовалая малышка) и водитель. Так как все были пристёгнуты, их гибели удалось избежать.,Автобус перевернулся в поле.",1
2453,"Как считают силовики, руководитель на протяжении трех месяцев не платил своим сотрудникам зарплату, различные пособия и иные выплаты, которые причитаются гражданам согласно закону.,Силовики винят в невыплатах руководителя.",1
2454,"Как стало известно из информации Гидрометеобюро Москвы и области, в данный момент в Москве господствует ветер с юго-востока, который, согласно прогнозам, в ближайшее время не собирается менять направления. А это значит, что дует из тех районов Подмосковья, которые традиционно страдают от лесных и торфяных пожаров. Что может послужить поводом для беспокойства, поскольку ровно год назад в столице сложилась катастрофическая экологическая ситуация, связанная с лесными и торфяными пожарами в области.,В Москву придет дым от лесных и торфяных пожаров.",1
2455,"Догадки стражей порядка подтвердились. Как выяснилось, вор продал украденное. Свою вину он отрицать не стал и даже указал, кому он сбыл аппарат.,Вор продал аппарат и сказал, кому.",0
2456,"Однако вскоре выяснилось, что даму интересовал вовсе не брак, а прописка. Предприимчивая новоиспеченная петербурженка выселила мужа из его же квартиры и не собиралась ее покидать. Более того, чтобы упрочить свое шаткое положение, так как брак скоро признали недействительным, она поселила в той же квартире своего сожителя.,Петербуржца выкинули из квартиры.",0
2457,"""""""Уголовное дело о нападении еще не закрыто, виновные не найдены. Теперь точно можно сказать, что эти люди — убийцы"""", — сказала экозащитница."",Экозащитница назвала нападавших убийцами.",0
2458,"Они не знают обидчиков. - По словам потерпевших, накануне около четырех часов дня на них напали трое неизвестных подростков и избили. По данному факту проводится проверка, - рассказывает источник в правоохранительных органах.,Потерпевшие обвиняют трех подростков.",0
2459,"Убедившись, что хозяев нет дома, парни проникли в жилище и вынесли оттуда ценные вещи: два телевизора, два пылесоса, горные лыжи, монитор, системный блок - всего на сумму более 56 тысяч. Вычислить молодых воров удалось по горячим следам. Парни признались, что пошли на преступление, потому что нуждались в деньгах.,Пожилые воры не украли бы лыжи.",1
2460,"""По его словам, граждане республики обязаны """"не дать возможности провокаторам дестабилизировать обстановку, и каждый должен сделать все для того, чтобы ситуация в Южной Осетии оставалась в правовом русле"""". """"Мы должны в первую очередь между собой договориться. Потому что как с одной, так и с другой стороны - наши братья""""."",Ситуация в Южной Осетии вышла из правового русла.",1
2461,"Было незамедлительно возбуждено уголовное дело, которое следователям удалось раскрыть по горячим следам.,Дело раскрыли быстро.",0
2462,"Замоскворецкий суд Москвы постановил провести комплексную экспертизу по делу против чемпиона мира по боевому самбо Расула Мирзаева, который нанес 19-летнему Ивану Агафонову удар, ставший смертельным. Вопрос о проведении новой экспертизы был поставлен председательствующим на процессе судьей. Сторона потерпевших согласилась с необходимостью провести новое исследование, поскольку увидела противоречия в предыдущих.,Чемпион мира по боевому самбо убил Ивана Агафонова одним ударом.",0
2463,"""""""Но я ничего не знал о готовящемся преступлении"""",- заявил Дмитриченко в суде в четверг. Мещанский суд в среду уже на протяжении трех часов допрашивает Филина. Допрос неоднократно прерывался, так как потерпевшему врачи оказывали помощь: закапывали глаза, просили суд предоставить перерыв."",Филин закапывает себе глаза.",1
2464,"""""""Но работа его команды - это просто смешно"""", - заявил украинец. """"Все их заявления только показывают, что они снова не относятся серьезно к ситуации. Меня это беспокоит, потому что я теряю время""""."",Украинец обеспокоен.",0
2465,"Назначена судебно-медицинская экспертиза. По результатам проверки будет ясно, возбуждать ли уголовное дело. Также в ведомстве отметили, что это не первый случай, когда в квартире случился пожар.,Уголовное дело еще не возбуждено.",0
2466,"""""""Мы должны с ней смириться"""", - заявил в Каире представитель """"Братьев-мусульман"""" Махмуд Гозлан. Сам Мухаммед Мурси заявил, что не собирается спорить с решением конституционного суда, рассмотревшим дело его соперника во втором туре Ахмада Шафика. """"Я с уважением отношусь к решению конституционного суда, так как я всегда уважаю вердикты подобных государственных институтов""""."",Мухаммед Мурси не намерен спорить с решением конституционного суда.",0
2467,"""""""Мы двигаемся вперед. Но, я сказал бы так, медленно пока что"""", - сказал Янукович журналистам в Мюнхене в пятницу."",Янукович уехал из Мюнхена в четверг.",1
2468,"Он представился агентом московской фирмы и предложил двум женщинам высокие должности с хорошим окладом. Но за трудоустройство нужно было внести взнос. Получив требуемую сумму, он подписал фиктивные трудовые договоры с потенциальными сотрудницами и был таков.,Две женщины обманули мошенника.",1
2469,"Как пояснила женщина, она не открывала дверь сотрудникам полиции из-за страха, что у нее отберут ребенка. Ребенка и в самом деле, естественно, отобрали и передали бабушке. А матерью займутся правоохранительные органы, поскольку она не исполняла своих родительских обязанностей.,Женщина смело открывала двери.",1
2470,"Полицейские обнаружили точку, где торговали контрафактным алкоголем.,Полицейские пресекли торговлю фальшивым спиртным.",1
2471,"Как оказалось, его убил человек, которому он должен был денег.,Убийство связано с деньгами.",0
2472,"Дерзкие преступления были совершены тинейджером еще в середине сентября, но следствие по уголовному делу закончилось только сейчас. По данным следствия, возле одного из домов города Березники школьник нанес удар ножом в шею незнакомому 36-летнему мужчине, а спустя час разбил окно на первом этаже, проник внутрь и пытался похитить имущество 39-летней женщины. Однако вынести награбленное из дома он не смог, так как хозяйка квартиры была дома.,Тинейджер совершил дерзкие преступления в конце учебного года.",1
